时间,大项,比赛,场馆
24日10:45,柔道,女子48公斤级32强淘汰赛 科斯塔 VS 古尔班莉 艾莎,日本武道馆
24日10:52,柔道,男子60公斤级16强淘汰赛 杨勇纬 VS 格切夫,日本武道馆
24日10:52,柔道,女子48公斤级32强淘汰赛 加尔巴德拉卡·奥特贡特塞特塞格 VS 李亚男,日本武道馆
24日10:58,柔道,男子60公斤级16强淘汰赛 加里戈斯 VS 姆海德泽,日本武道馆
24日10:58,柔道,女子48公斤级32强淘汰赛 利克马巴姆 VS 塞诺威兹基·爱娃,日本武道馆
24日11:05,柔道,男子60公斤级16强淘汰赛 卢特菲尔拉耶夫 沙拉富德金 VS 列秀克 阿勒捷姆,日本武道馆
24日11:05,柔道,女子48公斤级32强淘汰赛 帕累托 VS 怀特布伊,日本武道馆
24日11:11,柔道,男子60公斤级16强淘汰赛 高藤直寿 VS 韦斯特拉滕,日本武道馆
24日11:11,柔道,女子48公斤级32强淘汰赛 姜宥静 VS 斯坦加尔,日本武道馆
24日11:18,柔道,男子60公斤级16强淘汰赛 奇赫维米安尼 卢胡米 VS 候赛因诺夫 卡拉马特,日本武道馆
24日11:18,柔道,女子48公斤级16强淘汰赛 克拉斯尼奇 VS 奇巴纳,日本武道馆
24日11:24,柔道,男子60公斤级16强淘汰赛 斯梅托夫·耶勒多斯 VS 阿克库什·米拉克,日本武道馆
24日11:24,柔道,女子48公斤级16强淘汰赛 多勒戈娃 伊琳娜 VS 林真豪,日本武道馆
24日11:31,柔道,男子60公斤级16强淘汰赛 金源镇 VS 高畑,日本武道馆
24日11:31,柔道,女子48公斤级16强淘汰赛 忒赛格·乌兰特瑟 VS 巴尔加斯·莱伊,日本武道馆
24日11:37,柔道,男子60公斤级1/4决赛 茨基卡多亚·托尼克 VS 杨勇纬,日本武道馆
24日11:37,柔道,女子48公斤级16强淘汰赛 菲格罗亚 VS 希拉·里索尼,日本武道馆
24日11:44,柔道,男子60公斤级1/4决赛 姆海德泽 VS 列秀克 阿勒捷姆,日本武道馆
24日11:44,柔道,女子48公斤级16强淘汰赛 比洛季德 达丽娅 VS 尼科利奇,日本武道馆
24日11:50,柔道,男子60公斤级1/4决赛 高藤直寿 VS 奇赫维米安尼 卢胡米,日本武道馆
24日11:50,柔道,女子48公斤级16强淘汰赛 科斯塔 VS 李亚男,日本武道馆
24日11:57,柔道,男子60公斤级1/4决赛 斯梅托夫·耶勒多斯 VS 金源镇,日本武道馆
24日11:57,柔道,女子48公斤级16强淘汰赛 渡名喜风南 VS 塞诺威兹基·爱娃,日本武道馆
24日12:03,柔道,女子48公斤级16强淘汰赛 帕累托 VS 斯坦加尔,日本武道馆
24日12:10,柔道,女子48公斤级1/4决赛 克拉斯尼奇 VS 林真豪,日本武道馆
24日12:16,柔道,女子48公斤级1/4决赛 忒赛格·乌兰特瑟 VS 希拉·里索尼,日本武道馆
24日12:23,柔道,女子48公斤级1/4决赛 比洛季德 达丽娅 VS 科斯塔,日本武道馆
24日12:29,柔道,女子48公斤级1/4决赛 渡名喜风南 VS 帕累托,日本武道馆
24日16:00,柔道,女子48公斤级复活赛 林真豪 VS 希拉·里索尼,日本武道馆
24日16:08,柔道,女子48公斤级复活赛 科斯塔 VS 帕累托,日本武道馆
24日16:17,柔道,女子48公斤级B表半决赛 比洛季德 达丽娅 VS 渡名喜风南,日本武道馆
24日16:25,柔道,女子48公斤级A表半决赛 克拉斯尼奇 VS 忒赛格·乌兰特瑟,日本武道馆
24日16:34,柔道,男子60公斤级复活赛 茨基卡多亚·托尼克 VS 列秀克 阿勒捷姆,日本武道馆
24日16:42,柔道,男子60公斤级复活赛 奇赫维米安尼 卢胡米 VS 金源镇,日本武道馆
24日16:51,柔道,男子60公斤级B表半决赛 高藤直寿 VS 斯梅托夫·耶勒多斯,日本武道馆
24日16:59,柔道,男子60公斤级A表半决赛 杨勇纬 VS 姆海德泽,日本武道馆
24日17:08,柔道,女子48公斤级铜牌争夺赛A 希拉·里索尼 VS 比洛季德 达丽娅,日本武道馆
24日17:16,柔道,女子48公斤级铜牌争夺赛B 科斯塔 VS 忒赛格·乌兰特瑟,日本武道馆
24日17:25,柔道,女子48公斤级决赛 克拉斯尼奇 VS 渡名喜风南,日本武道馆
24日17:33,柔道,男子60公斤级铜牌争夺赛A 茨基卡多亚·托尼克 VS 斯梅托夫·耶勒多斯,日本武道馆
24日17:42,柔道,男子60公斤级铜牌争夺赛B 金源镇 VS 姆海德泽,日本武道馆
24日17:50,柔道,男子60公斤级决赛 杨勇纬 VS 高藤直寿,日本武道馆
24日10:00,拳击,女子羽量级 (54-57公斤) 32强 萨科比·马特舒 VS 佩特西奥,国技馆
24日10:15,拳击,女子羽量级 (54-57公斤) 32强 卡西奇 VS 拉米雷斯,国技馆
24日10:30,拳击,女子沉量级 (64-69公斤) 32强 科舍夫斯卡·卡罗琳娜 VS 云努索娃 莎赫诺扎,国技馆
24日10:48,拳击,女子沉量级 (64-69公斤) 32强 达尔加托娃 萨阿达特 VS 曼尼康·拜森,国技馆
24日11:03,拳击,男子羽量级 (52-57公斤) 32强 奎尔斯·布罗顿斯 VS 沃克,国技馆
24日11:18,拳击,男子羽量级 (52-57公斤) 32强 加洛斯·罗兰 VS 捷米尔扎诺夫·塞里克,国技馆
24日11:36,拳击,男子羽量级 (52-57公斤) 32强 拉甘 VS 基斯托乌里,国技馆
24日11:51,拳击,男子羽量级 (52-57公斤) 32强 布岑科 尼古拉 VS 凯塞多·帕奇托,国技馆
24日12:06,拳击,男子羽量级 (52-57公斤) 32强 穆罕默德·瓦迪 VS 阿维拉·塞古拉,国技馆
24日12:24,拳击,男子沉量级 (63-69公斤) 32强 埃金吉 VS 拉济翁诺夫 亚历山大,国技馆
24日12:39,拳击,男子沉量级 (63-69公斤) 32强 门格·阿伊西 VS 德拉米尼,国技馆
24日12:54,拳击,男子沉量级 (63-69公斤) 32强 克莱尔 VS 桑福特,国技馆
24日13:12,拳击,男子重量级 (81-91公斤) 32强 图尔孙诺夫 桑扎尔 VS 本查伯拉,国技馆
24日16:00,拳击,女子羽量级 (54-57公斤) 32强 沃龙措娃 柳德米拉 VS 海德,国技馆
24日16:15,拳击,女子羽量级 (54-57公斤) 32强 阿廷斯托尔 VS 克诺西,国技馆
24日16:30,拳击,女子羽量级 (54-57公斤) 32强 索洛尔萨诺 VS 入江 圣奈,国技馆
24日16:48,拳击,男子羽量级 (52-57公斤) 32强 沙巴赫什·达尼亚尔 VS 穆罕默德·哈穆德,国技馆
24日17:03,拳击,男子羽量级 (52-57公斤) 32强 德恰布提·查柴 VS 麦格雷尔,国技馆
24日17:18,拳击,男子羽量级 (52-57公斤) 32强 库埃洛 VS 沙达罗夫,国技馆
24日17:36,拳击,男子羽量级 (52-57公斤) 32强 阮范阳 VS 阿利耶夫 泰富尔,国技馆
24日17:51,拳击,男子羽量级 (52-57公斤) 32强 滕巴塔尔·埃德内巴特 VS 奥科特,国技馆
24日18:06,拳击,男子羽量级 (52-57公斤) 32强 阿利科克 VS 德拉克鲁斯·巴埃斯,国技馆
24日18:24,拳击,男子沉量级 (63-69公斤) 32强 冈泽 塞温・昆西・门萨 VS 维卡斯,国技馆
24日18:39,拳击,男子沉量级 (63-69公斤) 32强 约翰逊 VS 阿雷吉,国技馆
24日18:54,拳击,男子沉量级 (63-69公斤) 32强 索托马约尔 科利亚佐 洛伦佐 VS 马季耶夫 埃斯克尔汉,国技馆
24日19:12,拳击,男子沉量级 (63-69公斤) 32强 阿·彤 VS 津巴,国技馆
24日19:27,拳击,男子超重量级 (91公斤以上) 32强 阿布杜尔拉耶夫 穆哈姆梅德 VS 丹尼斯·拉特波夫,国技馆
24日08:00,击剑,女子个人重剑64强 穆勒塔扎叶娃 艾扎娜特 VS 佘缮妡,幕张展览馆 B厅
24日08:00,击剑,女子个人重剑64强 连翊希 VS 阿都拉曼,幕张展览馆 B厅
24日08:30,击剑,男子个人佩剑64强 岛村 智博  VS 马凯维奇,幕张展览馆 B厅
24日08:30,击剑,男子个人佩剑64强 吉田 健人 VS 金特罗,幕张展览馆 B厅
24日08:30,击剑,男子个人佩剑64强 马穆托夫 舍尔佐德 VS 迪奥多西,幕张展览馆 B厅
24日08:30,击剑,男子个人佩剑64强 斯道理兹 海飞 VS 布纳比,幕张展览馆 B厅
24日08:55,击剑,女子个人重剑32强 崔仁晶 VS 穆勒塔扎叶娃 艾扎娜特,幕张展览馆 B厅
24日08:55,击剑,女子个人重剑32强 迪翁戈 VS 林声,幕张展览馆 B厅
24日08:55,击剑,女子个人重剑32强 莫尔豪森 VS 菲明戈,幕张展览馆 B厅
24日08:55,击剑,女子个人重剑32强 中野 希望 VS 康映美,幕张展览馆 B厅
24日09:25,击剑,女子个人重剑32强 吉尔普 艾丽卡 VS 赫利,幕张展览馆 B厅
24日09:25,击剑,女子个人重剑32强 伊索拉 VS 萨拉·拜斯巴斯,幕张展览馆 B厅
24日09:25,击剑,女子个人重剑32强 贾雷卡·亚历山德拉 VS 科洛博娃 维奥列特塔,幕张展览馆 B厅
24日09:25,击剑,女子个人重剑32强 贝利亚耶娃 朱莉娅 VS 维塔利斯,幕张展览馆 B厅
24日09:55,击剑,女子个人重剑32强 克丽维茨卡娅 叶连娜 VS 米亚兹加·雷娜塔,幕张展览馆 B厅
24日09:55,击剑,女子个人重剑32强 朱明叶 VS 赫利,幕张展览馆 B厅
24日09:55,击剑,女子个人重剑32强 崔宾斯卡·伊娃 VS 莱希斯 卡特琳娜,幕张展览馆 B厅
24日09:55,击剑,女子个人重剑32强 福尔摩斯 VS 宋世拉,幕张展览馆 B厅
24日10:25,击剑,女子个人重剑32强 多伊格·卡尔德隆 VS 江旻憓,幕张展览馆 B厅
24日10:25,击剑,女子个人重剑32强 哈基莫娃 玛莉卡 VS 孙一文,幕张展览馆 B厅
24日10:25,击剑,女子个人重剑32强 莉恰金娜 尤莉娅 VS 纳瓦里亚,幕张展览馆 B厅
24日10:25,击剑,女子个人重剑32强 阿都拉曼 VS 波佩斯库,幕张展览馆 B厅
24日10:55,击剑,男子个人佩剑32强 吴尚旭 VS 马凯维奇,幕张展览馆 B厅
24日10:55,击剑,男子个人佩剑32强 哈同 VS 德西·塔马斯,幕张展览馆 B厅
24日10:55,击剑,男子个人佩剑32强 迪奥多西 VS 库拉托利,幕张展览馆 B厅
24日10:55,击剑,男子个人佩剑32强 伊布拉吉莫夫 卡米利 VS 瓦格纳,幕张展览馆 B厅
24日11:20,击剑,男子个人佩剑32强 穆罕默德·阿米尔 VS 荷马,幕张展览馆 B厅
24日11:20,击剑,男子个人佩剑32强 帕克达曼·阿里 VS 斯萨特马里·安德拉斯,幕张展览馆 B厅
24日11:20,击剑,男子个人佩剑32强 贝雷 VS 法瑞斯·费尔塔尼,幕张展览馆 B厅
24日11:20,击剑,男子个人佩剑32强 萨博 VS 具本佶,幕张展览馆 B厅
24日11:45,击剑,男子个人佩剑32强 齐亚德·艾尔西斯 VS 列舍特尼科夫 韦尼阿明,幕张展览馆 B厅
24日11:45,击剑,男子个人佩剑32强 阿贝迪尼·莫伊塔巴 VS 高登,幕张展览馆 B厅
24日11:45,击剑,男子个人佩剑32强 许英明 VS 萨姆勒,幕张展览馆 B厅
24日11:45,击剑,男子个人佩剑32强 金政焕 VS 洛汉诺夫 康斯坦丁,幕张展览馆 B厅
24日12:10,击剑,男子个人佩剑32强 穆哈卜·萨马尔 VS 扎波尔尼季 桑德罗,幕张展览馆 B厅
24日12:10,击剑,男子个人佩剑32强 金特罗 VS 斯拉奇·阿隆,幕张展览馆 B厅
24日12:10,击剑,男子个人佩剑32强 拉巴里·穆罕默德 VS 阿皮提,幕张展览馆 B厅
24日12:10,击剑,男子个人佩剑32强 斯道理兹 海飞 VS 德什维茨,幕张展览馆 B厅
24日12:35,击剑,女子个人重剑16强 穆勒塔扎叶娃 艾扎娜特 VS 赫利,幕张展览馆 B厅
24日12:35,击剑,女子个人重剑16强 伊索拉 VS 林声,幕张展览馆 B厅
24日12:35,击剑,女子个人重剑16强 贾雷卡·亚历山德拉 VS 菲明戈,幕张展览馆 B厅
24日12:35,击剑,女子个人重剑16强 中野 希望 VS 贝利亚耶娃 朱莉娅,幕张展览馆 B厅
24日13:05,击剑,女子个人重剑16强 米亚兹加·雷娜塔 VS 江旻憓,幕张展览馆 B厅
24日13:05,击剑,女子个人重剑16强 朱明叶 VS 孙一文,幕张展览馆 B厅
24日13:05,击剑,女子个人重剑16强 纳瓦里亚 VS 莱希斯 卡特琳娜,幕张展览馆 B厅
24日13:05,击剑,女子个人重剑16强 宋世拉 VS 波佩斯库,幕张展览馆 B厅
24日13:35,击剑,男子个人佩剑16强 吴尚旭 VS 穆罕默德·阿米尔,幕张展览馆 B厅
24日13:35,击剑,男子个人佩剑16强 哈同 VS 帕克达曼·阿里,幕张展览馆 B厅
24日13:35,击剑,男子个人佩剑16强 迪奥多西 VS 贝雷,幕张展览馆 B厅
24日13:35,击剑,男子个人佩剑16强 伊布拉吉莫夫 卡米利 VS 萨博,幕张展览馆 B厅
24日14:00,击剑,男子个人佩剑16强 齐亚德·艾尔西斯 VS 扎波尔尼季 桑德罗,幕张展览馆 B厅
24日14:00,击剑,男子个人佩剑16强 阿贝迪尼·莫伊塔巴 VS 斯拉奇·阿隆,幕张展览馆 B厅
24日14:00,击剑,男子个人佩剑16强 拉巴里·穆罕默德 VS 萨姆勒,幕张展览馆 B厅
24日14:00,击剑,男子个人佩剑16强 金政焕 VS 德什维茨,幕张展览馆 B厅
24日14:25,击剑,女子个人重剑1/4决赛1 穆勒塔扎叶娃 艾扎娜特 VS 江旻憓,幕张展览馆 B厅
24日14:25,击剑,女子个人重剑1/4决赛2 伊索拉 VS 孙一文,幕张展览馆 B厅
24日14:25,击剑,女子个人重剑1/4决赛3 菲明戈 VS 莱希斯 卡特琳娜,幕张展览馆 B厅
24日14:25,击剑,女子个人重剑1/4决赛4 贝利亚耶娃 朱莉娅 VS 波佩斯库,幕张展览馆 B厅
24日14:55,击剑,男子个人佩剑1/4决赛1 吴尚旭 VS 扎波尔尼季 桑德罗,幕张展览馆 B厅
24日14:55,击剑,男子个人佩剑1/4决赛2 帕克达曼·阿里 VS 斯拉奇·阿隆,幕张展览馆 B厅
24日14:55,击剑,男子个人佩剑1/4决赛3 贝雷 VS 萨姆勒,幕张展览馆 B厅
24日14:55,击剑,男子个人佩剑1/4决赛4 伊布拉吉莫夫 卡米利 VS 金政焕,幕张展览馆 B厅
24日17:00,击剑,女子个人重剑半决赛1 穆勒塔扎叶娃 艾扎娜特 VS 孙一文,幕张展览馆 B厅
24日17:30,击剑,女子个人重剑半决赛2 莱希斯 卡特琳娜 VS 波佩斯库,幕张展览馆 B厅
24日18:00,击剑,男子个人佩剑半决赛1 扎波尔尼季 桑德罗 VS 斯拉奇·阿隆,幕张展览馆 B厅
24日18:25,击剑,男子个人佩剑半决赛2 金政焕 VS 萨姆勒,幕张展览馆 B厅
24日18:50,击剑,女子个人重剑铜牌赛 穆勒塔扎叶娃 艾扎娜特 VS 莱希斯 卡特琳娜,幕张展览馆 B厅
24日19:20,击剑,男子个人佩剑铜牌赛 扎波尔尼季 桑德罗 VS 金政焕,幕张展览馆 B厅
24日19:45,击剑,女子个人重剑金牌赛 孙一文 VS 波佩斯库,幕张展览馆 B厅
24日20:15,击剑,男子个人佩剑金牌赛 斯拉奇·阿隆 VS 萨姆勒,幕张展览馆 B厅
24日10:00,公路自行车,男子公路赛,富士国际赛车场
24日09:00,竞技体操,男子资格赛 - 分组1,有明体操竞技场
24日13:30,竞技体操,男子资格赛 - 分组2,有明体操竞技场
24日18:30,竞技体操,男子资格赛 - 分组3,有明体操竞技场
24日07:00,赛艇,女子单人双桨复活赛1,海之森水上竞技场
24日07:10,赛艇,女子单人双桨复活赛2,海之森水上竞技场
24日07:20,赛艇,女子单人双桨复活赛3,海之森水上竞技场
24日07:30,赛艇,男子单人双桨复活赛1,海之森水上竞技场
24日07:40,赛艇,男子单人双桨复活赛2,海之森水上竞技场
24日07:50,赛艇,男子单人双桨复活赛3,海之森水上竞技场
24日08:00,赛艇,女子双人双桨复活赛1,海之森水上竞技场
24日08:10,赛艇,男子双人双桨复活赛1,海之森水上竞技场
24日08:20,赛艇,女子双人单桨分组预赛第1组,海之森水上竞技场
24日08:30,赛艇,女子双人单桨分组预赛第2组,海之森水上竞技场
24日08:40,赛艇,女子双人单桨分组预赛第3组,海之森水上竞技场
24日08:50,赛艇,男子双人单桨分组预赛第1组,海之森水上竞技场
24日09:00,赛艇,男子双人单桨分组预赛第2组,海之森水上竞技场
24日09:10,赛艇,男子双人单桨分组预赛第3组,海之森水上竞技场
24日09:20,赛艇,女子轻量级双人双桨分组预赛第1组,海之森水上竞技场
24日09:30,赛艇,女子轻量级双人双桨分组预赛第2组,海之森水上竞技场
24日09:40,赛艇,女子轻量级双人双桨分组预赛第3组,海之森水上竞技场
24日09:50,赛艇,男子轻量级双人双桨分组预赛第1组,海之森水上竞技场
24日10:00,赛艇,男子轻量级双人双桨分组预赛第2组,海之森水上竞技场
24日10:10,赛艇,男子轻量级双人双桨分组预赛第3组,海之森水上竞技场
24日10:20,赛艇,女子四人单桨分组预赛第1组,海之森水上竞技场
24日10:30,赛艇,女子四人单桨分组预赛第2组,海之森水上竞技场
24日10:40,赛艇,男子四人单桨分组预赛第1组,海之森水上竞技场
24日10:50,赛艇,男子四人单桨分组预赛第2组,海之森水上竞技场
24日11:00,赛艇,男子八人单桨有舵手分组预赛第1组,海之森水上竞技场
24日11:10,赛艇,男子八人单桨有舵手分组预赛第2组,海之森水上竞技场
24日11:20,赛艇,女子八人单桨有舵手分组预赛第1组,海之森水上竞技场
24日11:30,赛艇,女子八人单桨有舵手分组预赛第2组,海之森水上竞技场
24日07:30,射击,女子10米气步枪资格赛,朝霞射击场
24日09:45,射击,女子10米气步枪决赛,朝霞射击场
24日12:00,射击,男子10米气手枪资格赛,朝霞射击场
24日14:30,射击,男子10米气手枪决赛,朝霞射击场
24日08:30,射箭,混合团体1/8淘汰赛,梦之岛公园射箭场
24日08:49,射箭,混合团体1/8淘汰赛,梦之岛公园射箭场
24日09:08,射箭,混合团体1/8淘汰赛,梦之岛公园射箭场
24日09:27,射箭,混合团体1/8淘汰赛,梦之岛公园射箭场
24日09:46,射箭,混合团体1/8淘汰赛,梦之岛公园射箭场
24日10:05,射箭,混合团体1/8淘汰赛,梦之岛公园射箭场
24日10:24,射箭,混合团体1/8淘汰赛,梦之岛公园射箭场
24日10:43,射箭,混合团体1/8淘汰赛,梦之岛公园射箭场
24日13:15,射箭,混合团体1/4决赛,梦之岛公园射箭场
24日13:34,射箭,混合团体1/4决赛,梦之岛公园射箭场
24日13:53,射箭,混合团体1/4决赛,梦之岛公园射箭场
24日14:12,射箭,混合团体1/4决赛,梦之岛公园射箭场
24日14:31,射箭,混合团体半决赛,梦之岛公园射箭场
24日14:50,射箭,混合团体半决赛,梦之岛公园射箭场
24日15:25,射箭,混合团体铜牌赛,梦之岛公园射箭场
24日15:45,射箭,混合团体金牌赛,梦之岛公园射箭场
24日08:50,举重,女子49公斤级B组,东京国际论坛大楼
24日12:50,举重,女子49公斤级A组,东京国际论坛大楼
24日16:00,马术,团体及个人盛装舞步大奖赛第1日,马事公苑
